geoid,name,name_co,state_abbr,rucc_1974,rucc_1983,rucc_1993,rucc_2003,rucc_2013,rucc_2023,rural_to_nonrural,nonrural_to_rural
37085,RUCC,Harnett,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37087,RUCC,Haywood,NC,Rural,Rural,Rural,Nonrural,Nonrural,Rural,2003,NA
37089,RUCC,Henderson,NC,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
37091,RUCC,Hertford,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37093,RUCC,Hoke,NC,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
37095,RUCC,Hyde,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37097,RUCC,Iredell,NC,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
37099,RUCC,Jackson,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37101,RUCC,Johnston,NC,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
37103,RUCC,Jones,NC,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
37105,RUCC,Lee,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37107,RUCC,Lenoir,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37109,RUCC,Lincoln,NC,Rural,Nonrural,Nonrural,Rural,Nonrural,Nonrural,1983,NA
37111,RUCC,McDowell,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37113,RUCC,Macon,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37115,RUCC,Madison,NC,Nonrural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,NA,1983
37117,RUCC,Martin,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37119,RUCC,Mecklenburg,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37121,RUCC,Mitchell,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37123,RUCC,Montgomery,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37125,RUCC,Moore,NC,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
37127,RUCC,Nash,NC,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
37129,RUCC,New Hanover,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37131,RUCC,Northampton,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37133,RUCC,Onslow,NC,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
37135,RUCC,Orange,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37137,RUCC,Pamlico,NC,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
37139,RUCC,Pasquotank,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37141,RUCC,Pender,NC,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
37143,RUCC,Perquimans,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37145,RUCC,Person,NC,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
37147,RUCC,Pitt,NC,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
37149,RUCC,Polk,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37151,RUCC,Randolph,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37153,RUCC,Richmond,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37155,RUCC,Robeson,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37157,RUCC,Rockingham,NC,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
37159,RUCC,Rowan,NC,Rural,Nonrural,Nonrural,Rural,Nonrural,Nonrural,1983,NA
37161,RUCC,Rutherford,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37163,RUCC,Sampson,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37165,RUCC,Scotland,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37167,RUCC,Stanly,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37169,RUCC,Stokes,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37171,RUCC,Surry,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37173,RUCC,Swain,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37175,RUCC,Transylvania,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37177,RUCC,Tyrrell,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37179,RUCC,Union,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37181,RUCC,Vance,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37183,RUCC,Wake,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37185,RUCC,Warren,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37187,RUCC,Washington,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37189,RUCC,Watauga,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37191,RUCC,Wayne,NC,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
37193,RUCC,Wilkes,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37195,RUCC,Wilson,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
37197,RUCC,Yadkin,NC,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
37199,RUCC,Yancey,NC,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38001,RUCC,Adams,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38003,RUCC,Barnes,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38005,RUCC,Benson,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38007,RUCC,Billings,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38009,RUCC,Bottineau,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38011,RUCC,Bowman,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38013,RUCC,Burke,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38015,RUCC,Burleigh,ND,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
38017,RUCC,Cass,ND,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
38019,RUCC,Cavalier,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38021,RUCC,Dickey,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38023,RUCC,Divide,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38025,RUCC,Dunn,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38027,RUCC,Eddy,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38029,RUCC,Emmons,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38031,RUCC,Foster,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38033,RUCC,Golden Valley,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38035,RUCC,Grand Forks,ND,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
38037,RUCC,Grant,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38039,RUCC,Griggs,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38041,RUCC,Hettinger,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38043,RUCC,Kidder,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38045,RUCC,LaMoure,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38047,RUCC,Logan,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38049,RUCC,McHenry,ND,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
38051,RUCC,McIntosh,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38053,RUCC,McKenzie,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38055,RUCC,McLean,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38057,RUCC,Mercer,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38059,RUCC,Morton,ND,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
38061,RUCC,Mountrail,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38063,RUCC,Nelson,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38065,RUCC,Oliver,ND,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
38067,RUCC,Pembina,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38069,RUCC,Pierce,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38071,RUCC,Ramsey,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38073,RUCC,Ransom,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38075,RUCC,Renville,ND,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
38077,RUCC,Richland,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38079,RUCC,Rolette,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38081,RUCC,Sargent,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38083,RUCC,Sheridan,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38085,RUCC,Sioux,ND,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
38087,RUCC,Slope,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38089,RUCC,Stark,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38091,RUCC,Steele,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38093,RUCC,Stutsman,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38095,RUCC,Towner,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38097,RUCC,Traill,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38099,RUCC,Walsh,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38101,RUCC,Ward,ND,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
38103,RUCC,Wells,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
38105,RUCC,Williams,ND,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39001,RUCC,Adams,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39003,RUCC,Allen,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39005,RUCC,Ashland,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39007,RUCC,Ashtabula,OH,Rural,Rural,Nonrural,Rural,Rural,Nonrural,1993,NA
39009,RUCC,Athens,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39011,RUCC,Auglaize,OH,Nonrural,Nonrural,Nonrural,Rural,Rural,Rural,NA,2003
39013,RUCC,Belmont,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39015,RUCC,Brown,OH,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
39017,RUCC,Butler,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39019,RUCC,Carroll,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39021,RUCC,Champaign,OH,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
39023,RUCC,Clark,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39025,RUCC,Clermont,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39027,RUCC,Clinton,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39029,RUCC,Columbiana,OH,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
39031,RUCC,Coshocton,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39033,RUCC,Crawford,OH,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
39035,RUCC,Cuyahoga,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39037,RUCC,Darke,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39039,RUCC,Defiance,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39041,RUCC,Delaware,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39043,RUCC,Erie,OH,Rural,Rural,Rural,Nonrural,Rural,Nonrural,2003,NA
39045,RUCC,Fairfield,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39047,RUCC,Fayette,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39049,RUCC,Franklin,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39051,RUCC,Fulton,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39053,RUCC,Gallia,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39055,RUCC,Geauga,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39057,RUCC,Greene,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39059,RUCC,Guernsey,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39061,RUCC,Hamilton,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39063,RUCC,Hancock,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39065,RUCC,Hardin,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39067,RUCC,Harrison,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39069,RUCC,Henry,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39071,RUCC,Highland,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39073,RUCC,Hocking,OH,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
39075,RUCC,Holmes,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39077,RUCC,Huron,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39079,RUCC,Jackson,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39081,RUCC,Jefferson,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39083,RUCC,Knox,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39085,RUCC,Lake,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39087,RUCC,Lawrence,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39089,RUCC,Licking,OH,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
39091,RUCC,Logan,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39093,RUCC,Lorain,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39095,RUCC,Lucas,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39097,RUCC,Madison,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39099,RUCC,Mahoning,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39101,RUCC,Marion,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39103,RUCC,Medina,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39105,RUCC,Meigs,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39107,RUCC,Mercer,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39109,RUCC,Miami,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39111,RUCC,Monroe,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39113,RUCC,Montgomery,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39115,RUCC,Morgan,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39117,RUCC,Morrow,OH,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
39119,RUCC,Muskingum,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39121,RUCC,Noble,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39123,RUCC,Ottawa,OH,Nonrural,Rural,Rural,Nonrural,Rural,Nonrural,NA,1983
39125,RUCC,Paulding,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39127,RUCC,Perry,OH,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
39129,RUCC,Pickaway,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39131,RUCC,Pike,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39133,RUCC,Portage,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39135,RUCC,Preble,OH,Nonrural,Rural,Rural,Nonrural,Rural,Rural,NA,1983
39137,RUCC,Putnam,OH,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
39139,RUCC,Richland,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39141,RUCC,Ross,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39143,RUCC,Sandusky,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39145,RUCC,Scioto,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39147,RUCC,Seneca,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39149,RUCC,Shelby,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39151,RUCC,Stark,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39153,RUCC,Summit,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39155,RUCC,Trumbull,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39157,RUCC,Tuscarawas,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39159,RUCC,Union,OH,Rural,Nonrural,Rural,Nonrural,Nonrural,Nonrural,1983,NA
39161,RUCC,Van Wert,OH,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
39163,RUCC,Vinton,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39165,RUCC,Warren,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39167,RUCC,Washington,OH,Nonrural,Nonrural,Nonrural,Nonrural,Rural,Rural,NA,2013
39169,RUCC,Wayne,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39171,RUCC,Williams,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
39173,RUCC,Wood,OH,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
39175,RUCC,Wyandot,OH,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40001,RUCC,Adair,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40003,RUCC,Alfalfa,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40005,RUCC,Atoka,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40007,RUCC,Beaver,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40009,RUCC,Beckham,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40011,RUCC,Blaine,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40013,RUCC,Bryan,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40015,RUCC,Caddo,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40017,RUCC,Canadian,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40019,RUCC,Carter,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40021,RUCC,Cherokee,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40023,RUCC,Choctaw,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40025,RUCC,Cimarron,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40027,RUCC,Cleveland,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40029,RUCC,Coal,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40031,RUCC,Comanche,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40033,RUCC,Cotton,OK,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
40035,RUCC,Craig,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40037,RUCC,Creek,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40039,RUCC,Custer,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40041,RUCC,Delaware,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40043,RUCC,Dewey,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40045,RUCC,Ellis,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40047,RUCC,Garfield,OK,Rural,Nonrural,Nonrural,Rural,Rural,Nonrural,1983,NA
40049,RUCC,Garvin,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40051,RUCC,Grady,OK,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
40053,RUCC,Grant,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40055,RUCC,Greer,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40057,RUCC,Harmon,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40059,RUCC,Harper,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40061,RUCC,Haskell,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40063,RUCC,Hughes,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40065,RUCC,Jackson,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40067,RUCC,Jefferson,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40069,RUCC,Johnston,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40071,RUCC,Kay,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40073,RUCC,Kingfisher,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40075,RUCC,Kiowa,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40077,RUCC,Latimer,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40079,RUCC,Le Flore,OK,Nonrural,Rural,Rural,Nonrural,Nonrural,Rural,NA,1983
40081,RUCC,Lincoln,OK,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
40083,RUCC,Logan,OK,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
40085,RUCC,Love,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40087,RUCC,McClain,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40089,RUCC,McCurtain,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40091,RUCC,McIntosh,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40093,RUCC,Major,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40095,RUCC,Marshall,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40097,RUCC,Mayes,OK,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
40099,RUCC,Murray,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40101,RUCC,Muskogee,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40103,RUCC,Noble,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40105,RUCC,Nowata,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40107,RUCC,Okfuskee,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40109,RUCC,Oklahoma,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40111,RUCC,Okmulgee,OK,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
40113,RUCC,Osage,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40115,RUCC,Ottawa,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40117,RUCC,Pawnee,OK,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
40119,RUCC,Payne,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40121,RUCC,Pittsburg,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40123,RUCC,Pontotoc,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40125,RUCC,Pottawatomie,OK,Nonrural,Nonrural,Nonrural,Rural,Rural,Rural,NA,2003
40127,RUCC,Pushmataha,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40129,RUCC,Roger Mills,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40131,RUCC,Rogers,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40133,RUCC,Seminole,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40135,RUCC,Sequoyah,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40137,RUCC,Stephens,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40139,RUCC,Texas,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40141,RUCC,Tillman,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40143,RUCC,Tulsa,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40145,RUCC,Wagoner,OK,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
40147,RUCC,Washington,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40149,RUCC,Washita,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40151,RUCC,Woods,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
40153,RUCC,Woodward,OK,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
41001,RUCC,Baker,OR,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
41003,RUCC,Benton,OR,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
41005,RUCC,Clackamas,OR,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
41007,RUCC,Clatsop,OR,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
41009,RUCC,Columbia,OR,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
41011,RUCC,Coos,OR,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
